"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"146",1.65359934551633e-314,"d8cd16ba-bb74-4420-821e-083f2bac17c2","JF885179","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","Alberta, Jasper NP, Five Lakes Valley Trail","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",52.8081,-118.023,NA,NA,NA,NA,NA,NA,"2010-08-03",3,8,2010,2170749,2170749,"PRESERVED_SPECIMEN","","","BIOUG<CAN>:BIOUG00518-H02",NA,"",NA,"CC_BY_4_0","","BIObus 2010","",NA,2024-02-10 12:36:40.175,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED"
"147",1.65209992001567e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/81395634","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Ontario","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.789981,-92.652619,4,NA,NA,NA,NA,NA,"2021-06-02T13:38",2,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","81395634",NA,"jumping_arachnids",2021-08-18 19:05:03,"CC_BY_NC_4_0","Kyle Creswicke","Kyle Creswicke","",NA,2024-02-09 12:03:52.74,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"148",1.64907337614084e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/86995600","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Utah","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.29845,-111.748842,NA,NA,NA,NA,NA,NA,"2021-07-14T09:24:45",14,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","86995600",NA,"calebcam",2021-08-13 04:36:23,"CC_BY_NC_4_0","kcrstutz","kcrstutz","",NA,2024-02-09 12:04:17.166,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"149",1.64787418148745e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89961202","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.569172,-121.106645,NA,NA,NA,NA,NA,NA,"2021-08-04T11:04",4,8,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","89961202",NA,"Tom Rickman",2021-08-04 22:07:38,"CC_BY_NC_4_0","Tom Rickman","Tom Rickman","",NA,2024-02-09 11:34:47.174,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"150",1.64777296966957e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89143712","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.866275,-120.083992,84,NA,NA,NA,NA,NA,"2021-07-24T10:21:27",24,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","89143712",NA,"elefbet",2021-07-30 02:14:16,"CC_BY_NC_4_0","elefbet","elefbet","",NA,2024-02-09 12:29:54.023,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"151",1.6469759760721e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89015931","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.546293,-121.092203,119,NA,NA,NA,NA,NA,"2021-07-28T11:43",28,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","89015931",NA,"Tim Manolis",2021-07-29 02:55:11,"CC_BY_NC_4_0","Tom Rickman","Tom Rickman","",NA,2024-02-09 11:34:49.209,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"152",1.64687292336562e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/88476309","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.868805,-120.196525,11,NA,NA,NA,NA,NA,"2021-07-24T12:28:48",24,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","88476309",NA,"calebcam",2021-07-25 04:21:01,"CC_BY_NC_4_0","frankf","frankf","",NA,2024-02-09 12:04:35.459,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"153",1.64681343094494e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89015820","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.545128,-121.090523,NA,NA,NA,NA,NA,NA,"2021-07-28T11:44",28,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","89015820",NA,"Tim Manolis",2021-07-29 02:54:21,"CC_BY_NC_4_0","Tom Rickman","Tom Rickman","",NA,2024-02-09 12:29:10.596,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"154",1.64546448450024e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/87792464","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Nevada","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.322701,-119.93249,15,NA,NA,NA,NA,NA,"2021-07-19T10:57",19,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","87792464",NA,"Will Richardson",2021-07-20 00:27:49,"CC_BY_NC_4_0","Will Richardson","Will Richardson","",NA,2024-02-09 11:34:30.532,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"155",1.64411454300732e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/86436966","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Saskatchewan","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.028188,-107.238003,NA,NA,NA,NA,NA,NA,"2021-05-27T10:52Z",27,5,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","86436966",NA,"Nick Cairns",2021-07-10 17:42:57,"CC_BY_NC_4_0","Nick Cairns","Nick Cairns","",NA,2024-02-09 11:36:51.134,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"156",1.64410819821629e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/86621458","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Saskatchewan","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.112708,-107.469562,NA,NA,NA,NA,NA,NA,"2021-04-29T12:42Z",29,4,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","86621458",NA,"Nick Cairns",2021-07-11 20:36:16,"CC_BY_NC_4_0","Nick Cairns","Nick Cairns","",NA,2024-02-09 11:34:45.329,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"157",1.64085319591649e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84582072","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.090275,-120.762348,26582,NA,NA,NA,NA,NA,"2021-06-03T12:47Z",3,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","84582072",NA,"calebcam",2021-06-26 18:25:24,"CC_BY_NC_4_0","Sean Daniels","Sean Daniels","",NA,2024-02-09 12:29:28.828,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"158",1.64084577653269e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84582066","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.000531,-120.799557,26582,NA,NA,NA,NA,NA,"2021-06-03T12:43Z",3,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","84582066",NA,"calebcam",2021-06-26 18:25:08,"CC_BY_NC_4_0","Sean Daniels","Sean Daniels","",NA,2024-02-09 12:03:43.648,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"159",1.64076079625347e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84582024","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.084466,-120.63007,26582,NA,NA,NA,NA,NA,"2021-06-03T17:09Z",3,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","84582024",NA,"calebcam",2021-06-26 18:25:32,"CC_BY_NC_4_0","Sean Daniels","Sean Daniels","",NA,2024-02-09 11:34:57.032,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"160",1.64075635213299e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84582030","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.038978,-120.79328,26582,NA,NA,NA,NA,NA,"2021-06-03T17:14Z",3,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","84582030",NA,"calebcam",2021-06-26 18:25:03,"CC_BY_NC_4_0","Sean Daniels","Sean Daniels","",NA,2024-02-09 12:04:18.504,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"161",1.6341094206981e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83439084","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Utah","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.298675,-111.749019,NA,NA,NA,NA,NA,NA,"2021-06-17T15:56:24",17,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","83439084",NA,"kcrstutz",2021-06-17 22:05:27,"CC_BY_NC_4_0","kcrstutz","kcrstutz","",NA,2024-02-09 11:35:34.449,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"162",1.6340862233279e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49677395","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Ontario","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.78265,-86.618568,NA,NA,NA,NA,NA,NA,"2020-06-14T15:02",14,6,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","49677395",NA,"calebcam",2021-06-15 15:16:06,"CC_BY_4_0","Rob Foster","Rob Foster","",NA,2024-02-09 11:27:16.931,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"163",1.63398655299484e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/82605510","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.568953,-121.29709,NA,NA,NA,NA,NA,NA,"2021-06-05T09:12",5,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","82605510",NA,"calebcam",2021-06-11 23:21:32,"CC_BY_NC_4_0","Robin Gwen Agarwal","Robin Gwen Agarwal","",NA,2024-02-09 12:04:05.989,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"164",1.63144242025132e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/82077746","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Idaho","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.587408,-114.383215,NA,NA,NA,NA,NA,NA,"2021-06-07T15:13:43",7,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","82077746",NA,"calebcam",2021-06-07 21:27:35,"CC_BY_NC_4_0","melieraxbrock","melieraxbrock","",NA,2024-02-09 12:03:44.265,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"165",1.53831358748393e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/56365285","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Yukon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",61.24689,-135.45782,NA,NA,NA,NA,NA,NA,"2020-07-31T11:17",31,7,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","56365285",NA,"calebcam",2021-05-10 20:54:57,"CC_BY_NC_4_0","sydcannings","sydcannings","",NA,2024-02-09 11:32:15.714,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"166",1.51142563188525e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/70802771","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",34.145028,-116.925438,10,NA,NA,NA,NA,NA,"2018-05-13T10:45:50",13,5,2018,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","70802771",NA,"Tim Manolis",2021-03-08 07:28:25,"CC_BY_NC_4_0","Kristal Watrous","Kristal Watrous","",NA,2024-02-09 12:01:50.648,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"167",1.5043288482451e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/46502540","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",36.00204,-118.590073,244,NA,NA,NA,NA,NA,"2020-05-16T18:32",16,5,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","46502540",NA,"K Schneider",2020-05-19 17:07:51,"CC_BY_NC_4_0","Miranda Mikel Buckley","Miranda Mikel Buckley","",NA,2024-02-09 11:59:26.902,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"168",1.49106687632464e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/67552007","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Oregon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",44.581832,-118.624404,64,NA,NA,NA,NA,NA,"2020-08-30T12:12",30,8,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","67552007",NA,"Tim Manolis",2021-01-04 04:51:31,"CC_BY_NC_4_0","Lisa H. Robinson","Lisa H. Robinson","",NA,2024-02-09 12:27:48.247,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"169",1.48636408628922e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49986446","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","British Columbia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",51.938931,-122.274422,NA,NA,NA,NA,NA,NA,"2020-06-08T10:51",8,6,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","49986446",NA,"Thomas Barbin",2020-12-24 03:31:16,"CC0_1_0","Thomas Barbin","Thomas Barbin","",NA,2024-02-09 11:27:59.082,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"170",1.47656229472029e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/27072555","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Nevada","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",36.305897,-115.62783,130,NA,NA,NA,NA,NA,"2019-06-15T13:47:51",15,6,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","27072555",NA,"Marshal Hedin",2019-06-20 15:47:56,"CC_BY_NC_4_0","Corey Lange","Corey Lange","",NA,2024-02-09 12:24:08.934,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"171",1.47643767357805e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/64963807","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.549091,-118.684088,50,NA,NA,NA,NA,NA,"2010-09-11T11:52",11,9,2010,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","64963807",NA,"Chris Grinter",2020-11-15 20:23:47,"CC_BY_NC_4_0","Chris Grinter","Chris Grinter","",NA,2024-02-09 12:27:13.2,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"172",1.47642840935312e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/27911590","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",36.170572,-118.553862,NA,NA,NA,NA,NA,NA,"2019-06-26T07:33:25",26,6,2019,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","27911590",NA,"Marshal Hedin",2019-07-03 20:09:40,"CC_BY_NC_4_0","John Garrett","John Garrett","",NA,2024-02-09 11:26:06.445,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"173",1.42447855193708e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/61451288","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Oregon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.66646,-118.564802,NA,NA,NA,NA,NA,NA,"2020-09-30T11:36",30,9,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","61451288",NA,"Ken Chamberlain",2020-10-02 03:45:00,"CC_BY_NC_4_0","Ken Chamberlain","Ken Chamberlain","",NA,2024-02-09 11:29:22.194,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"174",1.41133250757976e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/57242411","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Idaho","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.309625,-113.658905,4,NA,NA,NA,NA,NA,"2020-08-22T11:20:36",22,8,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","57242411",NA,"K Schneider",2020-08-22 18:37:09,"CC_BY_NC_4_0","luciandavis","luciandavis","",NA,2024-02-09 12:01:06.483,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"175",1.40667767007373e-314,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3","urn:catalog:CAS:ENT:8008023","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus (Keyserling, 1885)","(Keyserling, 1885)","US","Inyo National Forest H.M. Hall Natural Area","California","PRESENT",1,"0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862",37.96639,-119.30147,857,NA,3383.28,NA,NA,NA,"1973-08-01",1,8,1973,2170749,2170749,"PRESERVED_SPECIMEN","CAS","ENT","CASENT8008023",NA,"",NA,"CC_BY_4_0","","R. Papp","",NA,2024-02-07 06:58:37.35,"","CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"176",1.40667371754856e-314,"5d283bb6-64dd-4626-8b3b-a4e8db5415c3","urn:catalog:CAS:ENT:8008026","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus (Keyserling, 1885)","(Keyserling, 1885)","US","U.C. Sedgewick Reserve","California","PRESENT",1,"0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862",34.73139,-120.03972,NA,NA,579.12,NA,NA,NA,"2000-04-15",15,4,2000,2170749,2170749,"PRESERVED_SPECIMEN","CAS","ENT","CASENT8008026",NA,"",NA,"CC_BY_4_0","","C. Griswold, T. Meikle","",NA,2024-02-07 06:58:37.094,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"177",1.39033295431121e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/51615000","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.56175,-118.243475,NA,NA,NA,NA,NA,NA,"2020-06-26T11:27",26,6,2020,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","51615000",NA,"Sean C",2020-07-01 20:20:14,"CC_BY_NC_4_0","Damon Tighe","Damon Tighe","",NA,2024-02-09 12:00:24.823,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
